Lat,Lon,ANPP,MAT,MAP,SOL,PET,AI,STN,SOC,PH,BD,CN,SILT,CLAY,ELEV,ASP,SLOPE,Formation
31.43,90.01,33.8,-0.875667,425,201629,1176,3610,0.716928,2.58298,6.987,1.44614,3.60876,44.3122,16.1202,4730,125.05,2.26945,"Alpine Scrub, Forb Meadow & Grassland"
32.2,96.4,112.9,3.73333,527,187013,1186,4440,0.83862,9.3512,6.6357,0.99751,11.151,44.551,16.733,3787,142.141,3.78541,"Alpine Scrub, Forb Meadow & Grassland"
31.93,93.95,100.4,0.721666,577,195298,1103,5228,0.791554,7.19478,6.57582,1.07912,9.05796,44.2014,17.1896,4134,246.233,3.68958,"Alpine Scrub, Forb Meadow & Grassland"
31.84,92.9,77.8,0.415,503,198756,1168,4307,0.781088,9.1098,6.6321,1.11968,11.6628,49.066,18.0168,4340,226.817,4.84251,"Alpine Scrub, Forb Meadow & Grassland"
31.83,92.87,99.6,0.754,499,199251,1194,4176,0.732419,7.26612,6.71706,1.16721,9.9175,48.8906,19.0661,4306,347.402,1.91984,"Alpine Scrub, Forb Meadow & Grassland"
31.83,92.87,101.2,0.754,499,199251,1194,4176,0.732419,7.26612,6.71706,1.16721,9.9175,48.8906,19.0661,4306,347.402,1.91984,"Alpine Scrub, Forb Meadow & Grassland"
31.83,92.87,87.3,0.754,499,199251,1194,4176,0.732419,7.26612,6.71706,1.16721,9.9175,48.8906,19.0661,4306,347.402,1.91984,"Alpine Scrub, Forb Meadow & Grassland"
31.83,92.89,81.3,0.206667,506,198632,1160,4361,0.741143,8.87196,6.89531,1.12372,11.9517,48.0777,18.1809,4381,294.406,5.98139,"Alpine Scrub, Forb Meadow & Grassland"
31.83,92.9,59.1,-0.348334,513,198218,1131,4532,0.776828,9.05224,6.88302,1.10988,11.6516,46.1812,17.2548,4464,293.437,5.7605,"Alpine Scrub, Forb Meadow & Grassland"
31.599119,-110.526943,115.068,15.7649,468,231602,2353,1989,0.483422,4.70094,7.28608,1.64484,9.72882,29.1223,23.2254,1507,123.434,1.05695,Warm Semi-Desert Scrub & Grassland
31.83333333,101.85,351.73,10.3917,635,157593,1227,5173,0.6599,10.296,5.8938,1.1343,15.602,37.753,19.617,2565,159.759,12.8111,"Alpine Scrub, Forb Meadow & Grassland"
31.495633,90.0591,54.6,-0.485775,426,203144,1227,3467,0.697329,2.40464,6.95813,1.46231,3.44837,43.4753,18.5068,4683,184.331,0.355037,"Alpine Scrub, Forb Meadow & Grassland"
31.390628,90.248778,69.412,-0.197954,427,203888,1227,3478,0.685004,2.4327,7.05327,1.47633,3.55147,42.5128,18.969,4658,183.245,1.24581,"Alpine Scrub, Forb Meadow & Grassland"
32.338047,86.653961,18.096,0.341038,166,204061,1402,1185,0.687048,2.53234,7.17562,1.40607,3.68595,44.1335,19.7319,4539,251.32,0.487542,"Alpine Scrub, Forb Meadow & Grassland"
32.073572,81.826767,6.062,-1.22613,116,200691,1245,933,0.697788,2.22076,7.01632,1.33565,3.18254,45.6338,18.8136,4604,281.361,1.52541,"Alpine Scrub, Forb Meadow & Grassland"
32.348511,80.678619,17.774,-2.89213,101,197771,1183,856,0.736248,2.50038,7.14449,1.25269,3.36115,42.4428,12.0754,4750,135.547,4.49083,"Alpine Scrub, Forb Meadow & Grassland"
32.37574,80.38151,3.8,-1.3035,102,198559,1243,819,0.711835,2.30543,7.22952,1.2732,3.2378,41.3769,17.8039,4552,208.286,3.59051,"Alpine Scrub, Forb Meadow & Grassland"
32.32046,81.2124,16.246,-1.17931,100,200194,1272,782,0.722249,1.95207,7.18896,1.26895,2.70242,47.2643,18.616,4560,235.769,1.68646,"Alpine Scrub, Forb Meadow & Grassland"
32.20781,81.48056,10.998,-3.40209,103,198267,1167,885,0.762237,3.00375,7.19558,1.20727,3.93019,43.7935,12.8379,4852,292.265,4.44144,"Alpine Scrub, Forb Meadow & Grassland"
32.07595,81.82504,7.962,-1.2189,116,200747,1245,930,0.691846,2.17408,7.00957,1.33155,3.14242,46.1362,18.9304,4601,283.702,0.984964,"Alpine Scrub, Forb Meadow & Grassland"
32.2444,82.21201,18.112,-0.126843,98,199996,1262,776,0.714447,2.44204,7.08244,1.34958,3.41883,43.8176,22.7648,4419,43.6255,1.74976,"Alpine Scrub, Forb Meadow & Grassland"
32.32905,83.61981,5.362,-0.704189,78,200405,1323,591,0.724757,2.67492,7.08229,1.33981,3.69188,45.9681,16.882,4621,329.287,4.37392,"Alpine Scrub, Forb Meadow & Grassland"
32.26002,84.05295,7.358,0.314797,82,202670,1404,587,0.705766,2.60981,7.12211,1.3947,3.70106,43.3531,18.561,4480,104.408,1.15135,"Alpine Scrub, Forb Meadow & Grassland"
32.26214,84.2568,11.788,-0.0376539,84,202394,1388,605,0.695231,2.6871,7.12115,1.39562,3.86501,46.7047,19.4605,4528,332.693,0.780462,"Alpine Scrub, Forb Meadow & Grassland"
32.20581,84.53907,6.588,0.315658,91,203104,1399,650,0.710388,2.63968,7.11507,1.38978,3.71353,45.6402,18.7619,4472,344.231,1.47503,"Alpine Scrub, Forb Meadow & Grassland"
32.10012,84.79311,7.9,0.623481,96,203371,1392,690,0.714809,2.48224,7.15362,1.36685,3.47273,47.2905,19.8891,4435,332.746,0.60585,"Alpine Scrub, Forb Meadow & Grassland"
31.97563,85.07919,6.906,-0.150327,107,202203,1345,794,0.718955,2.53646,7.10403,1.34426,3.53177,47.1625,17.5333,4589,20.742,1.05525,"Alpine Scrub, Forb Meadow & Grassland"
32.02304,85.49569,23.52,-2.7611,114,197375,1216,939,0.743132,3.59778,7.09789,1.34847,4.83955,40.5976,11.9689,4904,285,1.34728,"Alpine Scrub, Forb Meadow & Grassland"
31.90702,86.23322,10.6,-0.875195,148,201962,1310,1128,0.748643,3.27305,7.09559,1.33019,4.36916,38.267,15.9899,4745,78.5498,2.13356,"Alpine Scrub, Forb Meadow & Grassland"
31.75304,86.79932,32.8564,-0.0301225,198,200790,1313,1508,0.707063,2.09482,7.16276,1.4313,2.96134,47.7514,19.0932,4625,334.413,1.58369,"Alpine Scrub, Forb Meadow & Grassland"
31.79432,86.96033,16.888,0.702923,209,203703,1369,1522,0.6866,2.20293,7.2151,1.44215,3.2079,46.7969,19.8183,4580,187.95,1.23274,"Alpine Scrub, Forb Meadow & Grassland"
31.79206,87.0898,16.592,0.244485,216,203635,1356,1592,0.705827,2.86808,7.12453,1.38722,4.06279,43.4145,18.5439,4666,284.081,2.03215,"Alpine Scrub, Forb Meadow & Grassland"
32.10077,86.8147,16.708,-0.801918,178,203624,1331,1337,0.698007,2.34599,7.11711,1.3677,3.36116,44.1827,17.6538,4768,67.972,1.96944,"Alpine Scrub, Forb Meadow & Grassland"
31.83548,87.67916,21.32,1.05256,275,204757,1383,1987,0.694002,2.58104,7.15603,1.45871,3.71932,46.4915,19.286,4571,333.902,1.73521,"Alpine Scrub, Forb Meadow & Grassland"
31.87306,87.90248,23.368,1.12025,297,204936,1382,2148,0.693441,2.9622,7.1701,1.43575,4.27523,45.1917,19.519,4543,330.286,0.891454,"Alpine Scrub, Forb Meadow & Grassland"
31.86802,88.18328,37.216,0.738822,319,204924,1356,2348,0.699015,2.3301,7.06896,1.35293,3.33294,48.1323,20.5476,4672,187.77,2.16738,"Alpine Scrub, Forb Meadow & Grassland"
31.79821,88.44164,27.952,1.04038,350,203501,1360,2573,0.694338,2.99046,7.14652,1.42511,4.31559,43.7407,18.9188,4588,68.9109,2.27764,"Alpine Scrub, Forb Meadow & Grassland"
31.70692,88.6104,18.216,1.46963,369,203383,1365,2701,0.697487,2.82289,7.10168,1.47075,4.04012,46.1473,18.6825,4562,19.798,1.33838,"Alpine Scrub, Forb Meadow & Grassland"
31.58236,88.87602,22.904,1.24979,389,204107,1359,2862,0.691477,2.57916,7.08125,1.46599,3.73076,44.5768,19.5202,4594,146.909,0.66336,"Alpine Scrub, Forb Meadow & Grassland"
31.50972,89.14606,22.992,0.820728,403,203931,1315,3067,0.68954,2.89419,7.08363,1.46835,4.19274,45.7115,17.7724,4614,99.3787,2.0727,"Alpine Scrub, Forb Meadow & Grassland"
31.49681,90.05393,54.398,-0.46476,425,203170,1228,3461,0.696615,2.40366,6.95204,1.46423,3.45057,43.5342,18.4722,4683,184.718,0.388531,"Alpine Scrub, Forb Meadow & Grassland"
31.59552,90.07881,68.96,-1.4374,422,202981,1187,3553,0.739825,3.50831,7.02107,1.41629,4.73778,43.4776,11.286,4832,221.983,3.1374,"Alpine Scrub, Forb Meadow & Grassland"
31.94534,89.27972,57.096,0.165637,384,206729,1322,2900,0.698271,2.47528,7.03662,1.42424,3.54579,44.9879,18.2236,4666,325.731,1.63466,"Alpine Scrub, Forb Meadow & Grassland"
31.85873,89.3547,22.456,0.194097,393,208463,1300,3027,0.688807,2.26102,7.07588,1.35767,3.28248,47.452,22.4434,4571,244.406,1.06856,"Alpine Scrub, Forb Meadow & Grassland"
31.39131,90.24414,56.496,-0.204539,428,203664,1226,3488,0.684491,2.43648,7.05378,1.47738,3.55966,42.9106,19.2168,4657,188.948,1.33504,"Alpine Scrub, Forb Meadow & Grassland"
31.39264,90.34478,54.88,-0.149187,433,201423,1207,3583,0.688207,2.49991,7.06782,1.47663,3.63245,42.4969,19.6214,4642,180.922,0.631919,"Alpine Scrub, Forb Meadow & Grassland"
31.38804,90.12682,59.436,-2.01361,425,201290,1102,3855,0.734242,4.56174,7.03652,1.40569,6.21187,42.893,14.6339,4852,206.972,6.84676,"Alpine Scrub, Forb Meadow & Grassland"
31.36485,90.45184,68.104,0.217859,429,205043,1273,3365,0.68887,2.43274,7.03899,1.3494,3.53154,42.1053,20.259,4604,145.82,0.363198,"Alpine Scrub, Forb Meadow & Grassland"
31.37209,90.64951,127.152,-0.363556,425,205974,1193,3561,0.686798,2.53074,7.08044,1.30699,3.68489,43.4433,25.1275,4596,211.169,0.833466,"Alpine Scrub, Forb Meadow & Grassland"
31.39058,90.94739,46.752,-0.280043,424,204647,1192,3557,0.696959,2.88313,6.95735,1.36003,4.13693,44.8289,18.0575,4547,244.018,1.42709,"Alpine Scrub, Forb Meadow & Grassland"
31.50114,91.32955,53.28,-0.965861,427,202845,1168,3658,0.674537,4.0708,7.01377,1.37626,6.03486,37.1822,13.7462,4656,146.819,1.20053,"Alpine Scrub, Forb Meadow & Grassland"
31.5725,91.61419,55.864,-0.913447,423,202663,1166,3626,0.669451,4.3627,7.05274,1.35251,6.51587,37.2173,10.9966,4610,186.497,1.58394,"Alpine Scrub, Forb Meadow & Grassland"
31.62,91.72445,101,-0.80237,422,202233,1164,3623,0.686184,4.98882,7.04611,1.32741,7.23055,40.2662,14.0882,4557,163.277,1.88485,"Alpine Scrub, Forb Meadow & Grassland"
31.93909,91.72089,76.984,-2.05428,426,201282,1101,3868,0.682197,5.04808,7.01573,1.33383,7.37737,38.0472,9.45951,4636,267.278,2.21208,"Alpine Scrub, Forb Meadow & Grassland"
31.83417,91.73475,97.018,-3.33653,435,200403,1033,4207,0.759384,6.64701,6.90377,1.28665,8.74965,34.2075,9.45613,4824,273.145,3.46184,"Alpine Scrub, Forb Meadow & Grassland"
31.71526,91.8305,130.146,-1.83582,425,201415,1109,3832,0.719015,6.22225,6.8642,1.30157,8.64756,37.6115,9.93226,4638,112.161,0.75938,"Alpine Scrub, Forb Meadow & Grassland"
31.38095,91.96854,121.008,-0.697022,432,201701,1168,3700,0.675923,5.13218,7.03048,1.33249,7.59367,41.2492,14.9661,4571,257.759,1.381,"Alpine Scrub, Forb Meadow & Grassland"
31.64188,92.01535,129.464,-1.57528,430,200922,1111,3868,0.702488,5.27771,6.83995,1.31031,7.51281,38.7882,11.4057,4588,102.451,0.647062,"Alpine Scrub, Forb Meadow & Grassland"
31.63156,92.01436,104.96,-1.49693,429,200951,1114,3849,0.737025,6.44309,6.65097,1.27576,8.71803,39.2973,11.1421,4585,101.3,0.96397,"Alpine Scrub, Forb Meadow & Grassland"
31.58035,92.00093,118.024,-1.26593,430,201101,1126,3815,0.721783,7.00789,6.85242,1.29874,9.7053,37.8117,11.6708,4585,106.179,2.4222,"Alpine Scrub, Forb Meadow & Grassland"
31.64288,92.013646,175.8,-1.57709,430,200948,1111,3866,0.701819,5.27084,6.83761,1.31175,7.51017,38.7634,11.2997,4590,100.782,0.676156,"Alpine Scrub, Forb Meadow & Grassland"
31.63979,92.01129,204.656,-1.56338,429,201024,1112,3859,0.707398,5.59367,6.81898,1.30832,7.89011,38.9025,11.094,4590,101.225,0.672476,"Alpine Scrub, Forb Meadow & Grassland"
31.63944,92.01048,106.32,-1.56316,429,201038,1112,3858,0.708801,5.70493,6.8211,1.30768,8.02628,38.9135,11.0357,4591,100.195,0.678767,"Alpine Scrub, Forb Meadow & Grassland"
31.35,34.83333333,97.0588,18.5833,279,234167,2083,1339,0.43626,4.1305,8.0691,1.3516,9.4681,34.765,27.772,431,293.631,3.18259,"Mediterranean Scrub, Grassland & Forb Meadow"
31.38333333,34.9,64.7059,18.0667,304,233556,2057,1477,0.40051,3.4404,8.052,1.3572,8.5901,34.821,28.9,561,242.743,1.87727,"Mediterranean Scrub, Grassland & Forb Meadow"
31.7,35.05,166.176,17.3583,421,230459,1967,2139,0.46685,3.8951,7.9595,1.485,8.3433,37.548,39.937,597,270.997,2.56775,"Mediterranean Scrub, Grassland & Forb Meadow"
31.441,92.017,50.5,-0.269746,426,201951,1184,3598,0.684946,5.89192,6.8745,1.24205,8.60188,42.0536,15.1067,4485,166.734,0.338035,"Alpine Scrub, Forb Meadow & Grassland"
31.389,90.028,70.16666667,-1.17388,423,202756,1167,3628,0.696558,3.68838,7.01781,1.43877,5.29119,43.441,15.0568,4744,317.824,2.49109,"Alpine Scrub, Forb Meadow & Grassland"
31.35,34.81666667,288.0893333,18.9167,270,234628,2079,1298,0.41771,3.9822,8.1167,1.3462,9.5335,35.229,26.838,364,283.586,2.56642,"Mediterranean Scrub, Grassland & Forb Meadow"
31.35,34.81666667,204.9626667,18.9167,270,234628,2079,1298,0.41771,3.9822,8.1167,1.3462,9.5335,35.229,26.838,364,283.586,2.56642,"Mediterranean Scrub, Grassland & Forb Meadow"
31.56638889,91.92611111,315,-1.77743,432,201560,1106,3901,0.738078,5.18571,6.81917,1.30202,7.02615,39.0373,10.4431,4640,114.396,1.50319,"Alpine Scrub, Forb Meadow & Grassland"
31.37,34.58,355.5555556,19.7963,272,229148,1967,1384,0.32802,3.00172,8.22198,1.52322,9.15167,38.4869,34.1218,94,255.386,0.371364,"Mediterranean Scrub, Grassland & Forb Meadow"
32,78,47.8,-8.15,427,190409,885,4821,0.45828,3.9319,7.8272,1.447,8.5797,42.755,24.939,5253,87.1105,7.49698,"Alpine Scrub, Forb Meadow & Grassland"
31.9,91.7,69.82,-2.45,427,201089,1081,3947,0.70525,5.6356,7.1119,1.3277,7.9909,40.857,9.0493,4693,328.668,3.63323,"Alpine Scrub, Forb Meadow & Grassland"
32.3,88.05,31.45,-3.50833,275,199162,1156,2378,0.79088,3.5031,7.1713,1.3456,4.4293,44.075,10.479,4945,101.781,4.74868,"Alpine Scrub, Forb Meadow & Grassland"
31.48333333,-96.88333333,599,19.1417,918,197201,1810,5069,0.60087,6.2835,7.5898,1.7299,10.457,44.392,40.819,161,61.2209,0.514453,"Temperate Grassland, Meadow & Shrubland"
31.12,89.99,36.1,-2.577,403,203888,1128,3571,0.766472,4.67884,7.03038,1.38424,6.10669,43.3424,9.96957,5057,343.12,4.26269,"Alpine Scrub, Forb Meadow & Grassland"
31.03,85.15,19.6,-0.0499999,144,203649,1264,1138,0.719082,2.88606,7.00526,1.34622,4.01444,46.4464,19.795,4675,145.582,0.776917,"Alpine Scrub, Forb Meadow & Grassland"
30.38,85.32,61.5,-1.967,168,201082,1124,1492,0.798713,4.40682,6.84874,1.26292,5.49796,38.7458,15.9363,5001,130.392,3.05437,"Alpine Scrub, Forb Meadow & Grassland"
30.45,91.06,162.8,1.87667,416,206089,1317,3157,0.812498,5.96196,6.92106,1.31242,7.33776,39.8722,11.742,4456,336.894,11.8112,"Alpine Scrub, Forb Meadow & Grassland"
31.07,91.69,79.4,-1.916,437,201298,1093,3995,0.73478,4.99307,7.02128,1.37176,6.79067,28.1594,12.002,4793,217.552,3.67663,"Alpine Scrub, Forb Meadow & Grassland"
31.01,91.69,75.7,-2.11667,437,201127,1077,4052,0.696584,4.89628,7.01233,1.39579,7.02887,27.6112,13.247,4775,301.319,3.38664,"Alpine Scrub, Forb Meadow & Grassland"
31.09,91.69,57.5,-2.07133,437,200999,1085,4025,0.727186,5.45898,6.94603,1.38448,7.49566,27.6693,13.426,4773,295.322,2.87081,"Alpine Scrub, Forb Meadow & Grassland"
30.71666667,91.05,87.72,-4.25833,410,202447,973,4211,0.75095,4.7966,7.0531,1.4097,6.3875,40.73,14.322,4954,291.789,5.11729,"Alpine Scrub, Forb Meadow & Grassland"
30.95,88.7,99.71,1.75833,386,204749,1392,2771,0.69227,2.8221,7.0622,1.4392,4.0766,44.724,18.144,4683,248.368,2.53949,"Alpine Scrub, Forb Meadow & Grassland"
30.41666667,91.08333333,194.22,-3.89167,397,199948,1009,3933,0.71068,3.6022,7.0267,1.407,5.0687,45.197,10.017,5198,248.713,4.03661,"Alpine Scrub, Forb Meadow & Grassland"
30.553003,91.409553,76.2656,0.947232,417,204056,1260,3310,0.740065,6.48073,6.80038,1.20522,8.75237,44.7386,17.3107,4497,303.334,2.34562,"Alpine Scrub, Forb Meadow & Grassland"
31.21893,91.78382,71.752,-1.1714,434,201232,1130,3843,0.695229,6.20146,6.92163,1.33429,8.91878,42.5067,14.1707,4607,279.647,2.20086,"Alpine Scrub, Forb Meadow & Grassland"
30.86666667,34.76666667,18.2941,18.4167,178,233898,2155,825,0.22329,2.1548,8.2893,1.4374,9.6503,37.002,31.054,498,173.819,1.48104,"Mediterranean Scrub, Grassland & Forb Meadow"
31.28333333,34.61666667,77.9412,19.7917,231,233719,2078,1111,0.36118,3.2687,8.211,1.3621,9.0501,36.861,23.521,160,279.521,0.450788,"Mediterranean Scrub, Grassland & Forb Meadow"
30.49722222,91.14555556,153,2.07556,416,206013,1322,3148,0.777858,6.20032,6.94887,1.29928,7.97482,40.2229,14.4902,4335,126.782,6.80665,"Alpine Scrub, Forb Meadow & Grassland"
30.47,79.33,395.5,10.734,2004,200247,1384,14495,0.536488,7.99608,5.91016,1.40134,14.8994,43.4676,24.4573,3181,193.394,25.896,"Alpine Scrub, Forb Meadow & Grassland"
30.5,79.25,210,13.9167,1763,202297,1454,12120,0.60246,8.3938,5.7422,1.3965,13.932,43.666,25.785,2181,189.918,16.7122,"Alpine Scrub, Forb Meadow & Grassland"
30.5,79.25,259,13.9167,1763,202297,1454,12120,0.60246,8.3938,5.7422,1.3965,13.932,43.666,25.785,2181,189.918,16.7122,"Alpine Scrub, Forb Meadow & Grassland"
29.81,85.77,40.5,-4.135,189,198718,972,1942,0.758595,3.69793,6.92656,1.34939,4.87439,42.5686,9.70474,5182,278.371,3.00468,"Alpine Scrub, Forb Meadow & Grassland"
29.41,86.73,31.8,0.984333,286,204156,1203,2372,0.738094,5.94467,7.06954,1.36814,8.05431,39.9288,18.8748,4595,43.3232,2.74021,"Alpine Scrub, Forb Meadow & Grassland"
30.08615,90.550642,61.594,2.49893,391,206839,1342,2909,0.732039,5.81725,7.22743,1.31793,7.95426,38.1085,15.1881,4333,186.755,6.24144,"Alpine Scrub, Forb Meadow & Grassland"
29.75305556,91.48666667,312,3.75667,374,208879,1435,2603,0.736299,6.36324,6.91693,1.29238,8.64732,37.9873,14.8866,4221,41.8596,14.7648,"Alpine Scrub, Forb Meadow & Grassland"
29.75388889,92.31472222,310,-2.89791,409,197204,980,4168,0.797658,6.15574,7.14254,1.31807,7.71961,38.388,16.6745,4878,273.633,11.9424,"Alpine Scrub, Forb Meadow & Grassland"
30.18,79.67,175,9.688,2061,199509,1348,15288,0.586517,8.72602,5.7465,1.39722,14.8786,41.0608,27.0306,3108,168.092,8.40533,"Alpine Scrub, Forb Meadow & Grassland"
30.18,79.67,233,9.688,2061,199509,1348,15288,0.586517,8.72602,5.7465,1.39722,14.8786,41.0608,27.0306,3108,168.092,8.40533,"Alpine Scrub, Forb Meadow & Grassland"
30.18,79.67,329,9.688,2061,199509,1348,15288,0.586517,8.72602,5.7465,1.39722,14.8786,41.0608,27.0306,3108,168.092,8.40533,"Alpine Scrub, Forb Meadow & Grassland"
30.18,79.67,407,9.688,2061,199509,1348,15288,0.586517,8.72602,5.7465,1.39722,14.8786,41.0608,27.0306,3108,168.092,8.40533,"Alpine Scrub, Forb Meadow & Grassland"
30.18,79.67,115,9.688,2061,199509,1348,15288,0.586517,8.72602,5.7465,1.39722,14.8786,41.0608,27.0306,3108,168.092,8.40533,"Alpine Scrub, Forb Meadow & Grassland"
30.25,78.42,169,18.4283,1974,210750,1638,12050,0.509748,4.9982,5.9323,1.40664,9.80276,45.978,24.6354,1506,95.7291,13.3762,"Alpine Scrub, Forb Meadow & Grassland"
30.25,78.42,273,18.4283,1974,210750,1638,12050,0.509748,4.9982,5.9323,1.40664,9.80276,45.978,24.6354,1506,95.7291,13.3762,"Alpine Scrub, Forb Meadow & Grassland"
30.25,78.42,375,18.4283,1974,210750,1638,12050,0.509748,4.9982,5.9323,1.40664,9.80276,45.978,24.6354,1506,95.7291,13.3762,"Alpine Scrub, Forb Meadow & Grassland"
30.25,78.42,614,18.4283,1974,210750,1638,12050,0.509748,4.9982,5.9323,1.40664,9.80276,45.978,24.6354,1506,95.7291,13.3762,"Alpine Scrub, Forb Meadow & Grassland"
29.08333333,-103.1666667,317.526575,21.1667,276,217614,2352,1173,0.24942,2.415,7.8681,1.6023,9.6825,25.698,19.646,668,95.1535,1.69091,Warm Semi-Desert Scrub & Grassland
27.4,-98.1,340.088,22.0917,644,200399,1920,3353,0.38036,3.8154,6.7256,1.6006,10.031,24.065,16.797,45,103.413,0.0862535,"Temperate Grassland, Meadow & Shrubland"
15.33,-15.58,355.5555556,27.8183,401,243759,2659,1507,0.138481,1.83509,6.72702,1.44335,13.2466,6.65465,10.952,51,264.569,0.129543,Tropical
15.33,-15.55,200,27.93,407,241462,2632,1547,0.149486,1.64516,6.75458,1.43976,11.0004,9.01358,13.1,46,85.6679,0.188121,Tropical
8.93,-67.42,1042,27.783,1221,205497,1872,6516,0.34873,3.26121,5.46026,1.2911,9.34735,21.6426,24.1477,105,301.643,0.544225,Tropical
8,-5,1000,26.5083,1030,208844,1686,6106,0.24863,3.0522,6.2308,1.4024,12.276,18.308,17.341,275,258.961,0.482564,Tropical
6.22,-5.03,1540,26.797,1154,208601,1589,7260,0.270082,3.49652,6.17026,1.39055,12.9912,18.9998,22.5549,84,199.016,0.723819,Tropical
6.22,-5.03,1490,26.797,1154,208601,1589,7260,0.270082,3.49652,6.17026,1.39055,12.9912,18.9998,22.5549,84,199.016,0.723819,Tropical
6.22,-5.03,1280,26.797,1154,208601,1589,7260,0.270082,3.49652,6.17026,1.39055,12.9912,18.9998,22.5549,84,199.016,0.723819,Tropical
6.22,-5.03,1610,26.797,1154,208601,1589,7260,0.270082,3.49652,6.17026,1.39055,12.9912,18.9998,22.5549,84,199.016,0.723819,Tropical
6.22,-5.03,1450,26.797,1154,208601,1589,7260,0.270082,3.49652,6.17026,1.39055,12.9912,18.9998,22.5549,84,199.016,0.723819,Tropical
6.22,-5.03,1540,26.797,1154,208601,1589,7260,0.270082,3.49652,6.17026,1.39055,12.9912,18.9998,22.5549,84,199.016,0.723819,Tropical
6.22,-5.03,1490,26.797,1154,208601,1589,7260,0.270082,3.49652,6.17026,1.39055,12.9912,18.9998,22.5549,84,199.016,0.723819,Tropical
6.22,-5.03,1280,26.797,1154,208601,1589,7260,0.270082,3.49652,6.17026,1.39055,12.9912,18.9998,22.5549,84,199.016,0.723819,Tropical
6.22,-5.03,1610,26.797,1154,208601,1589,7260,0.270082,3.49652,6.17026,1.39055,12.9912,18.9998,22.5549,84,199.016,0.723819,Tropical
6.22,-5.03,1450,26.797,1154,208601,1589,7260,0.270082,3.49652,6.17026,1.39055,12.9912,18.9998,22.5549,84,199.016,0.723819,Tropical
0.283333333,37.88333333,176.301,17.9167,1994,213939,1586,12570,0.72809,8.0212,5.5041,1.2056,11.017,17.637,47.529,1871,328.428,5.38785,Warm Semi-Desert Scrub & Grassland
0.283333333,37.88333333,298.3126667,17.9167,1994,213939,1586,12570,0.72809,8.0212,5.5041,1.2056,11.017,17.637,47.529,1871,328.428,5.38785,Warm Semi-Desert Scrub & Grassland
-0.18,29.88,698,23.1777,855,196091,1573,5433,0.375934,4.38888,6.24554,1.34064,11.7324,19.309,28.117,916,262.268,0.485882,Tropical
-1.63692,34.6643,172.052,21.2737,1106,226295,1894,5839,0.374696,5.27051,6.33475,1.28584,14.1219,16.8567,39.2851,1424,265.907,2.40451,Warm Semi-Desert Scrub & Grassland
-1.63692,34.6643,256.126,21.2737,1106,226295,1894,5839,0.374696,5.27051,6.33475,1.28584,14.1219,16.8567,39.2851,1424,265.907,2.40451,Warm Semi-Desert Scrub & Grassland
-1.63692,34.6643,612.354,21.2737,1106,226295,1894,5839,0.374696,5.27051,6.33475,1.28584,14.1219,16.8567,39.2851,1424,265.907,2.40451,Warm Semi-Desert Scrub & Grassland
-1.41537,34.9571,271.718,19.7319,1125,225990,1829,6149,0.416536,5.9238,5.78921,1.30984,14.229,16.7825,43.9285,1582,339.247,1.06366,Warm Semi-Desert Scrub & Grassland
-1.41537,34.9571,560.659,19.7319,1125,225990,1829,6149,0.416536,5.9238,5.78921,1.30984,14.229,16.7825,43.9285,1582,339.247,1.06366,Warm Semi-Desert Scrub & Grassland
-1.41537,34.9571,507.568,19.7319,1125,225990,1829,6149,0.416536,5.9238,5.78921,1.30984,14.229,16.7825,43.9285,1582,339.247,1.06366,Warm Semi-Desert Scrub & Grassland
-1.33,36.83,424.16,19.0233,797,207697,1678,4746,0.488962,5.9765,6.36791,1.33078,12.2289,24.7493,47.8428,1657,89.3662,0.370829,Warm Semi-Desert Scrub & Grassland
-2.68343,34.8719,180.666,19.7788,781,219895,1809,4316,0.46817,5.73011,6.2795,1.33211,12.2399,23.015,45.4883,1605,234.524,0.518304,Warm Semi-Desert Scrub & Grassland
-2.66369,34.768,159.927,20.0089,806,220107,1824,4414,0.468211,5.7055,6.06424,1.32178,12.186,20.8425,48.1425,1562,97.2876,0.335659,Warm Semi-Desert Scrub & Grassland
-2.62364,34.7447,613.063,20.0861,805,221170,1820,4425,0.445832,5.52748,5.98081,1.32367,12.4012,20.2582,39.3389,1558,126.479,1.29415,Warm Semi-Desert Scrub & Grassland
-2.56945,34.7537,496.886,19.9012,860,218920,1798,4785,0.48463,6.2,6.05883,1.31199,12.8051,18.7274,35.2247,1651,148.558,5.69785,Warm Semi-Desert Scrub & Grassland
-2.56704,34.5533,485.028,20.2663,864,221215,1816,4756,0.431257,5.62601,6.01855,1.32324,13.029,15.1599,37.0363,1609,339.026,5.56149,Warm Semi-Desert Scrub & Grassland
-2.40608,34.7118,287.972,20.8946,825,222879,1866,4417,0.36865,5.27806,6.03138,1.2833,14.313,18.171,37.9385,1446,261.115,2.07746,Warm Semi-Desert Scrub & Grassland
-2.32918,34.6034,543.888,21.4791,828,224328,1924,4305,0.393205,4.20753,6.12661,1.32743,10.7088,19.2975,40.2216,1372,20.0194,1.49851,Warm Semi-Desert Scrub & Grassland
-2.24641,34.4421,582.04,22.0233,831,225408,1947,4266,0.467251,5.01688,6.16387,1.30527,10.912,13.3335,46.6171,1258,204.194,0.465305,Warm Semi-Desert Scrub & Grassland
